Date,Price_BTC,Price_LINK
2018-12-07,3466.763863771732,0.22273945319427035
2018-12-08,3408.5236170431267,0.21740200402570203
2018-12-09,3424.7058606626006,0.22235592173295726
2018-12-10,3550.546433896889,0.23598903246138
2018-12-11,3433.8084404312785,0.2162950454578789
2018-12-12,3378.808778413106,0.21782200478419342
2018-12-13,3438.1000735289817,0.221753253842441
2018-12-14,3294.636156545267,0.20771300928380257
2018-12-15,3216.6271499079407,0.2055598816421236
2018-12-16,3221.9762037129963,0.20397350195368047
2018-12-17,3217.0468349697426,0.20576954987137688
2018-12-18,3506.2170132794818,0.228512474094987
2018-12-19,3655.775045729801,0.26142400163242774
2018-12-20,3687.750553192723,0.28944634342405773
2018-12-21,4065.097238010126,0.33274892024766234
2018-12-22,3846.2274979885774,0.2910450070633232
2018-12-23,3960.567773408038,0.301470256197297
2018-12-24,3941.617740158326,0.30555860140463786
2018-12-25,4021.990255345401,0.308119676447399
2018-12-26,3759.1784268965694,0.3152939517243719
2018-12-27,3781.613081593353,0.30105777804489164
2018-12-28,3587.703880138819,0.27452617702647997
2018-12-29,3854.4210969825917,0.2941274581073028
2018-12-30,3778.193939889601,0.29757073793532957
2018-12-31,3809.7282286410905,0.3032791650161079
2019-01-01,3692.5315655246986,0.2954913178380225
2019-01-02,3794.2642537397164,0.3063313882301748
2019-01-03,3872.1721842228935,0.33128448872251953
2019-01-04,3776.525807694106,0.3579575103890106
2019-01-05,3815.268079882635,0.42705575964309217
2019-01-06,3787.3078571242845,0.39350642259407076
2019-01-07,4013.5200912973864,0.3952716206872071
2019-01-08,3989.6687175387638,0.37223189374469684
2019-01-09,3973.5912546157865,0.413585880193765
2019-01-10,3982.2259127624075,0.39378953563857466
2019-01-11,3623.8477291056797,0.35246346326642763
2019-01-12,3632.849306434781,0.4317377349034877
2019-01-13,3598.4363465618803,0.40177752846717024
2019-01-14,3495.832311307438,0.44288532560177163
2019-01-15,3648.04828565649,0.47754577316869523
2019-01-16,3567.801243199206,0.5052177589075403
2019-01-17,3597.6473233295915,0.49123008251247313
2019-01-18,3620.9812811457246,0.4766020502870565
2019-01-19,3597.7932517701506,0.4911130713026662
2019-01-20,3674.587270857304,0.47956116104535323
2019-01-21,3539.167531041029,0.4780090249370043
2019-01-22,3531.004182799933,0.4930487961049628
2019-01-23,3571.2669080928695,0.5317206287299757
2019-01-24,3555.7000025226243,0.5015124072478779
2019-01-25,3565.6420046170365,0.4929475363447304
2019-01-26,3564.822417111422,0.4684216454768547
2019-01-27,3563.614563419144,0.46598022590195226
2019-01-28,3553.121681129778,0.4320748421539529
2019-01-29,3432.215668301249,0.4087654292330289
2019-01-30,3413.3754832497975,0.45350534136512816
2019-01-31,3457.8826491759864,0.42225059288197914
2019-02-01,3431.943637864456,0.38535030166835516
2019-02-02,3464.490147562154,0.4161054702597925
2019-02-03,3486.581616258029,0.4112034510948895
2019-02-04,3454.025843825187,0.39665511900041894
2019-02-05,3464.003508861087,0.3996599013662211
2019-02-06,3469.8946770792636,0.42229685002151446
2019-02-07,3405.836861256719,0.397800999974327
2019-02-08,3394.0146529587223,0.40192316877653506
2019-02-09,3664.2821026589836,0.4349767629723635
2019-02-10,3667.4082642899566,0.4625530761153885
2019-02-11,3675.6916291247258,0.4508368469926506
2019-02-12,3631.444539729949,0.42930570546611085
2019-02-13,3633.9650467461183,0.4285050355678923
2019-02-14,3610.0622730634022,0.44701451378077833
2019-02-15,3589.661829626318,0.42935996688183903
2019-02-16,3601.2291913968643,0.43732956581371596
2019-02-17,3622.5916530750715,0.4392184795959137
2019-02-18,3665.075530800723,0.4620814406784455
2019-02-19,3886.5202004751386,0.4717335924206987
2019-02-20,3915.0099712770552,0.45652111348426383
2019-02-21,3976.808906528991,0.46306667355308345
2019-02-22,3934.813593894817,0.4432728852437847
2019-02-23,3973.6413227746357,0.44883873455708645
2019-02-24,4115.3379267876635,0.4589603020336277
