"Date","Price","Open","High","Low","Vol.","Change %"
"Jun 22, 2007","82.110","82.500","82.530","82.080","10.79K","-0.46%"
"Jun 21, 2007","82.490","82.410","82.510","82.360","1.13K","0.27%"
"Jun 20, 2007","82.270","82.300","82.310","82.210","2.19K","-0.05%"
"Jun 19, 2007","82.310","82.430","82.520","82.290","3.14K","-0.57%"
"Jun 18, 2007","82.784","82.780","82.750","82.720","0.27K","-0.09%"
"Jun 15, 2007","82.860","83.080","83.120","82.780","1.42K","-0.35%"
"Jun 14, 2007","83.150","83.000","83.240","83.040","2.68K","0.17%"
"Jun 13, 2007","83.010","82.950","83.260","82.940","4.09K","0.14%"
"Jun 12, 2007","82.890","82.720","82.900","82.630","4.77K","0.22%"
"Jun 11, 2007","82.710","82.700","82.810","82.670","6.72K","0.02%"
"Jun 08, 2007","82.690","82.290","82.880","82.280","5.75K","0.49%"
"Jun 07, 2007","82.290","81.890","82.320","81.820","4.17K","0.55%"
"Jun 06, 2007","81.840","81.840","81.950","81.800","5.80K","-0.02%"
"Jun 05, 2007","81.860","82.010","82.010","81.660","4.15K","-0.17%"
"Jun 04, 2007","82.000","82.260","82.260","81.940","4.64K","-0.35%"
"Jun 01, 2007","82.290","82.230","82.560","82.210","5.75K","0.05%"
"May 31, 2007","82.250","82.400","82.410","82.120","3.47K","-0.12%"
"May 30, 2007","82.350","82.300","82.460","82.220","1.36K","0.13%"
"May 29, 2007","82.240","82.300","82.320","81.970","1.49K","-0.04%"
"May 25, 2007","82.270","82.320","82.360","82.150","0.31K","-0.09%"
"May 24, 2007","82.340","82.210","82.450","82.160","0.71K","0.15%"
"May 23, 2007","82.220","82.330","82.500","82.020","1.70K","-0.11%"
"May 22, 2007","82.310","82.300","82.380","82.220","0.49K","0.06%"
"May 21, 2007","82.260","82.050","82.430","82.050","2.15K","0.18%"
"May 18, 2007","82.110","82.245","82.290","82.000","0.76K","-0.15%"
"May 17, 2007","82.230","82.090","82.320","82.000","3.91K","0.22%"
"May 16, 2007","82.050","81.660","82.150","81.570","2.39K","0.48%"
"May 15, 2007","81.660","81.965","81.980","81.540","3.91K","-0.38%"
"May 14, 2007","81.970","82.010","82.010","81.870","0.68K","-0.06%"
"May 11, 2007","82.020","82.145","82.220","81.980","1.61K","-0.19%"
"May 10, 2007","82.180","81.900","82.290","81.750","2.21K","0.35%"
"May 09, 2007","81.890","81.850","81.900","81.650","2.59K","0.10%"
"May 08, 2007","81.810","81.520","81.920","81.430","3.79K","0.33%"
"May 07, 2007","81.540","81.460","81.550","81.400","1.79K","-0.10%"
"May 04, 2007","81.620","81.830","81.880","81.490","3.11K","-0.24%"
"May 03, 2007","81.820","81.680","81.860","81.470","2.19K","0.28%"
"May 02, 2007","81.590","81.570","81.800","81.500","3.23K","0.20%"
"May 01, 2007","81.430","81.250","81.580","81.100","2.20K","0.16%"
"Apr 30, 2007","81.300","81.360","81.650","81.130","1.51K","-0.06%"
"Apr 27, 2007","81.350","81.635","81.680","81.100","1.28K","-0.27%"
"Apr 26, 2007","81.570","81.260","81.650","81.200","3.18K","0.39%"
"Apr 25, 2007","81.250","81.330","81.380","81.100","2.70K","-0.14%"
"Apr 24, 2007","81.360","81.510","81.620","81.260","2.01K","-0.23%"
"Apr 23, 2007","81.550","81.410","81.750","81.410","3.48K","0.12%"
"Apr 20, 2007","81.450","81.355","81.560","81.350","3.49K","-0.02%"
"Apr 19, 2007","81.470","81.400","81.570","81.310","2.26K","-0.06%"
"Apr 18, 2007","81.520","81.600","81.640","81.370","3.81K","-0.13%"
"Apr 17, 2007","81.630","82.000","82.000","81.540","1.46K","-0.29%"
"Apr 16, 2007","81.870","81.790","81.920","81.780","1.99K","-0.07%"
"Apr 13, 2007","81.925","82.070","82.220","81.760","2.60K","-0.29%"
"Apr 12, 2007","82.160","82.430","82.430","82.040","1.35K","-0.34%"
"Apr 11, 2007","82.440","82.460","82.550","82.350","1.52K","-0.05%"
"Apr 10, 2007","82.480","82.850","82.850","82.320","1.99K","-0.49%"
"Apr 09, 2007","82.885","82.780","82.970","82.780","1.52K","0.15%"
"Apr 06, 2007","82.760","82.520","82.810","82.500","0.88K","0.38%"
"Apr 05, 2007","82.450","82.730","82.780","82.370","2.49K","-0.31%"
"Apr 04, 2007","82.710","82.920","82.940","82.630","0.63K","-0.24%"
"Apr 03, 2007","82.910","82.580","82.970","82.570","2.89K","0.35%"
"Apr 02, 2007","82.620","82.640","82.750","82.500","1.36K","-0.05%"
"Mar 30, 2007","82.660","82.800","83.080","82.380","3.15K","-0.18%"
"Mar 29, 2007","82.810","82.800","82.900","82.710","0.75K","0.06%"
"Mar 28, 2007","82.760","82.600","82.780","82.480","1.00K","0.05%"
"Mar 27, 2007","82.720","82.830","82.880","82.650","0.84K","-0.10%"
"Mar 26, 2007","82.800","83.150","83.200","82.670","1.50K","-0.24%"
"Mar 23, 2007","83.000","82.860","83.030","82.680","1.24K","0.23%"
"Mar 22, 2007","82.810","82.460","82.930","82.400","1.66K","0.39%"
"Mar 21, 2007","82.490","82.770","83.000","82.450","3.08K","-0.39%"
"Mar 20, 2007","82.810","83.050","83.160","82.740","1.31K","-0.59%"
"Mar 19, 2007","83.298","83.130","83.400","83.300","2.34K","0.08%"
"Mar 16, 2007","83.230","83.570","83.620","83.040","0.87K","-0.51%"
"Mar 15, 2007","83.660","83.680","83.750","83.530","3.39K","0.10%"
"Mar 14, 2007","83.580","83.690","83.850","83.470","2.82K","-0.17%"
"Mar 13, 2007","83.720","83.830","83.930","83.590","5.97K","-0.16%"
"Mar 12, 2007","83.850","84.220","84.230","83.790","7.40K","-0.43%"
"Mar 09, 2007","84.210","84.060","84.360","83.960","8.25K","0.18%"
"Mar 08, 2007","84.060","83.720","84.210","83.690","3.96K","0.39%"
"Mar 07, 2007","83.730","83.960","84.040","83.690","4.15K","-0.33%"
"Mar 06, 2007","84.010","84.160","84.200","83.960","3.31K","-0.12%"
"Mar 05, 2007","84.110","83.660","84.220","83.660","4.27K","0.56%"
"Mar 02, 2007","83.640","83.750","83.920","83.600","0.82K","0.06%"
"Mar 01, 2007","83.590","83.530","83.800","83.410","2.55K","0.11%"
"Feb 28, 2007","83.500","83.420","83.750","83.420","3.67K","0.14%"
"Feb 27, 2007","83.380","83.790","83.900","83.320","6.50K","-0.55%"
"Feb 26, 2007","83.840","83.860","84.030","83.810","5.15K","-0.18%"
"Feb 23, 2007","83.990","84.280","84.320","83.850","4.99K","-0.27%"
"Feb 22, 2007","84.220","84.150","84.440","84.130","4.62K","0.13%"
"Feb 21, 2007","84.110","84.060","84.320","84.010","0.86K","0.04%"
"Feb 20, 2007","84.080","83.940","84.160","83.810","1.29K","0.11%"
"Feb 16, 2007","83.990","83.980","84.200","83.940","3.71K","0.10%"
"Feb 15, 2007","83.910","83.960","84.110","83.820","3.47K","-0.18%"
"Feb 14, 2007","84.060","84.590","84.620","83.930","8.67K","-0.63%"
"Feb 13, 2007","84.590","85.020","85.020","84.560","3.46K","-0.48%"
"Feb 12, 2007","85.000","84.720","85.090","84.610","4.96K","0.29%"
"Feb 09, 2007","84.750","84.550","84.910","84.550","0.88K","0.25%"
"Feb 08, 2007","84.540","84.490","84.900","84.490","2.42K","-0.08%"
"Feb 07, 2007","84.610","84.600","84.690","84.500","0.74K","-0.04%"
"Feb 06, 2007","84.640","84.920","84.990","84.550","3.12K","-0.33%"
"Feb 05, 2007","84.920","84.850","85.050","84.780","1.90K","0.15%"
"Feb 02, 2007","84.790","84.550","84.890","84.280","3.91K","0.39%"
"Feb 01, 2007","84.460","84.480","84.550","84.250","2.92K","0.04%"
"Jan 31, 2007","84.430","84.820","85.110","84.400","5.79K","-0.51%"
"Jan 30, 2007","84.860","84.890","84.940","84.770","2.18K","-0.09%"
"Jan 29, 2007","84.940","85.100","85.190","84.860","1.70K","-0.20%"
"Jan 26, 2007","85.110","85.010","85.250","84.950","1.85K","0.19%"
"Jan 25, 2007","84.950","84.770","85.020","84.530","2.92K","0.25%"
"Jan 24, 2007","84.740","84.490","84.850","84.430","3.06K","0.31%"
"Jan 23, 2007","84.480","84.860","84.900","84.280","3.13K","-0.42%"
"Jan 22, 2007","84.840","84.730","84.910","84.650","0.68K","0.19%"
"Jan 19, 2007","84.680","84.750","84.970","84.580","0.91K","-0.06%"
"Jan 18, 2007","84.730","84.760","85.050","84.640","0.85K","-0.04%"
"Jan 17, 2007","84.760","84.910","84.960","84.650","1.01K","-0.11%"
"Jan 16, 2007","84.850","84.750","84.910","84.450","2.58K","0.04%"
"Jan 12, 2007","84.820","85.100","85.170","84.710","0.37K","-0.32%"
"Jan 11, 2007","85.090","84.860","85.160","84.500","4.94K","0.28%"
"Jan 10, 2007","84.850","84.560","84.910","84.510","3.11K","0.39%"
"Jan 09, 2007","84.520","84.230","84.620","84.230","1.79K","0.18%"
"Jan 08, 2007","84.370","84.430","84.620","84.270","2.72K","-0.04%"
"Jan 05, 2007","84.400","84.080","84.590","83.950","3.97K","0.37%"
"Jan 04, 2007","84.090","83.640","84.140","83.630","5.20K","0.49%"
"Jan 03, 2007","83.680","83.050","83.800","82.920","3.79K","0.86%"
"Jan 02, 2007","82.970","83.190","83.200","82.900","3.92K","-0.55%"
"Dec 29, 2006","83.430","83.540","83.630","83.380","0.62K","-0.16%"
"Dec 28, 2006","83.560","83.700","83.790","83.270","0.98K","-0.16%"
"Dec 27, 2006","83.690","83.780","83.780","83.410","2.90K","-0.16%"
"Dec 26, 2006","83.820","83.570","83.870","83.570","0.86K","0.18%"
"Dec 22, 2006","83.670","83.280","83.720","83.150","0.79K","0.49%"
"Dec 21, 2006","83.260","83.170","83.490","83.050","0.97K","0.01%"
"Dec 20, 2006","83.250","83.040","83.350","82.940","1.09K","0.11%"
"Dec 19, 2006","83.160","83.690","83.690","83.030","3.61K","-1.22%"
"Dec 18, 2006","84.190","83.980","84.190","83.860","-","0.14%"
"Dec 15, 2006","84.070","83.620","84.120","83.500","0.85K","0.48%"
"Dec 14, 2006","83.670","83.250","83.720","83.190","3.60K","0.35%"
"Dec 13, 2006","83.380","82.860","83.430","82.880","5.31K","0.51%"
"Dec 12, 2006","82.960","83.030","83.270","82.840","5.33K","-0.16%"
"Dec 11, 2006","83.090","83.340","83.600","83.020","8.87K","-0.25%"
"Dec 08, 2006","83.300","82.720","83.300","82.350","7.99K","0.64%"
"Dec 07, 2006","82.770","82.760","82.790","82.500","4.77K","0.05%"
"Dec 06, 2006","82.730","82.440","82.830","82.420","3.37K","0.40%"
"Dec 05, 2006","82.400","82.370","82.650","82.180","2.57K","-0.02%"
"Dec 04, 2006","82.420","82.270","82.670","82.270","5.11K","0.00%"
"Dec 01, 2006","82.420","82.810","83.010","82.280","5.50K","-0.52%"
"Nov 30, 2006","82.850","83.410","83.420","82.700","2.54K","-0.60%"
"Nov 29, 2006","83.350","83.040","83.480","82.950","5.19K","0.29%"
"Nov 28, 2006","83.110","83.400","83.440","83.010","6.29K","-0.36%"
"Nov 27, 2006","83.410","83.290","83.680","83.230","3.71K","-1.32%"
"Nov 22, 2006","84.530","85.110","85.150","84.320","7.80K","-0.69%"
"Nov 21, 2006","85.120","85.260","85.370","85.070","1.02K","-0.19%"
"Nov 20, 2006","85.280","85.270","85.350","85.100","1.85K","-0.01%"
"Nov 17, 2006","85.290","85.370","85.580","85.050","2.06K","-0.11%"
"Nov 16, 2006","85.380","85.170","85.460","85.110","1.37K","0.20%"
"Nov 15, 2006","85.210","85.130","85.530","85.100","2.05K","0.15%"
"Nov 14, 2006","85.080","85.110","85.300","84.800","2.03K","-0.13%"
"Nov 13, 2006","85.190","84.840","85.280","84.720","1.72K","0.37%"
"Nov 10, 2006","84.880","84.950","84.950","84.550","4.66K","-0.18%"
"Nov 09, 2006","85.030","85.350","85.490","84.900","2.71K","-0.25%"
"Nov 08, 2006","85.240","85.180","85.430","85.030","2.11K","0.00%"
"Nov 07, 2006","85.240","85.540","85.540","84.920","5.59K","-0.37%"
"Nov 06, 2006","85.560","85.540","85.770","85.540","0.99K","0.02%"
"Nov 03, 2006","85.540","85.140","85.750","85.100","2.02K","0.42%"
"Nov 02, 2006","85.180","85.250","85.370","85.120","0.97K","0.09%"
"Nov 01, 2006","85.100","85.070","85.300","84.950","4.73K","-0.01%"
"Oct 31, 2006","85.110","85.480","85.670","84.980","10.04K","-0.32%"
"Oct 30, 2006","85.380","85.410","85.490","85.320","0.73K","0.05%"
"Oct 27, 2006","85.340","85.720","85.880","85.220","8.02K","-0.43%"
"Oct 26, 2006","85.710","86.140","86.170","85.610","8.31K","-0.55%"
"Oct 25, 2006","86.180","86.520","86.520","86.110","2.17K","-0.28%"
"Oct 24, 2006","86.420","86.550","86.720","86.350","2.59K","-0.09%"
"Oct 23, 2006","86.500","86.130","86.600","86.080","3.26K","0.51%"
"Oct 20, 2006","86.060","86.090","86.170","85.900","0.89K","0.05%"
"Oct 19, 2006","86.020","86.680","86.680","85.960","7.00K","-0.75%"
"Oct 18, 2006","86.670","86.570","86.880","86.490","2.51K","0.03%"
"Oct 17, 2006","86.640","86.710","86.750","86.420","2.20K","-0.15%"
"Oct 16, 2006","86.770","86.980","87.020","86.620","2.76K","-0.12%"
"Oct 13, 2006","86.870","86.640","87.080","86.530","4.94K","0.18%"
"Oct 12, 2006","86.710","86.870","86.870","86.580","3.70K","-0.21%"
"Oct 11, 2006","86.890","86.800","86.970","86.610","2.05K","0.14%"
"Oct 10, 2006","86.770","86.280","86.850","86.190","4.53K","0.60%"
"Oct 09, 2006","86.250","86.250","86.300","86.180","1.73K","0.06%"
"Oct 06, 2006","86.200","85.670","86.390","85.510","7.42K","0.63%"
"Oct 05, 2006","85.660","85.580","85.750","85.460","1.23K","0.12%"
"Oct 04, 2006","85.560","85.460","85.810","85.430","1.45K","0.15%"
"Oct 03, 2006","85.430","85.290","85.450","85.220","0.30K","0.18%"
"Oct 02, 2006","85.280","85.720","85.810","85.190","2.47K","-0.47%"
"Sep 29, 2006","85.680","85.420","85.940","85.420","13.69K","0.30%"
"Sep 28, 2006","85.420","85.390","85.620","85.250","1.52K","0.12%"
"Sep 27, 2006","85.320","85.350","85.540","85.250","0.51K","0.00%"
"Sep 26, 2006","85.320","85.010","85.530","84.960","3.64K","0.42%"
"Sep 25, 2006","84.960","84.870","85.140","84.680","0.83K","0.11%"
"Sep 22, 2006","84.870","84.860","84.900","84.560","4.63K","0.05%"
"Sep 21, 2006","84.830","85.510","85.510","84.810","4.66K","-0.71%"
"Sep 20, 2006","85.440","85.630","85.650","85.250","0.54K","-0.20%"
"Sep 19, 2006","85.610","85.410","85.680","85.250","3.63K","-0.37%"
"Sep 18, 2006","85.925","86.040","86.070","85.850","2.54K","-0.10%"
"Sep 15, 2006","86.010","85.640","86.140","85.600","0.59K","0.41%"
"Sep 14, 2006","85.660","85.800","85.800","85.450","0.76K","-0.20%"
"Sep 13, 2006","85.830","85.850","85.980","85.700","3.49K","-0.09%"
"Sep 12, 2006","85.910","85.870","86.000","85.670","5.78K","0.07%"
"Sep 11, 2006","85.850","85.970","86.050","85.630","6.55K","-0.13%"
"Sep 08, 2006","85.960","85.500","86.030","85.520","8.22K","0.56%"
"Sep 07, 2006","85.480","85.020","85.630","85.050","8.94K","0.52%"
"Sep 06, 2006","85.040","84.910","85.300","84.930","1.71K","0.08%"
"Sep 05, 2006","84.970","84.670","85.100","84.800","0.67K","0.09%"
"Sep 01, 2006","84.890","84.990","85.320","84.810","1.78K","-0.15%"
"Aug 31, 2006","85.020","84.820","85.170","84.630","2.93K","0.14%"
"Aug 30, 2006","84.900","84.890","84.960","84.780","0.53K","0.11%"
"Aug 29, 2006","84.810","85.110","85.300","84.800","2.30K","-0.41%"
"Aug 28, 2006","85.160","85.270","85.310","84.960","0.40K","-0.16%"
"Aug 25, 2006","85.300","85.230","85.490","85.150","2.12K","0.15%"
"Aug 24, 2006","85.170","85.050","85.300","84.790","1.08K","0.24%"
"Aug 23, 2006","84.970","85.030","85.100","84.630","0.56K","-0.13%"
"Aug 22, 2006","85.080","84.670","85.190","84.640","1.58K","0.65%"
"Aug 21, 2006","84.530","84.870","84.900","84.270","2.34K","-0.53%"
"Aug 18, 2006","84.980","84.860","85.200","84.800","4.96K","0.06%"
"Aug 17, 2006","84.930","84.790","85.020","84.460","1.80K","0.19%"
"Aug 16, 2006","84.770","85.050","85.180","84.560","1.23K","-0.33%"
"Aug 15, 2006","85.050","85.470","85.550","84.920","0.98K","-0.49%"
"Aug 14, 2006","85.470","85.360","85.530","85.180","0.74K","0.09%"
"Aug 11, 2006","85.390","84.910","85.450","84.890","4.86K","0.52%"
"Aug 10, 2006","84.950","84.440","85.210","84.280","2.16K","0.53%"
"Aug 09, 2006","84.500","84.990","85.020","84.270","1.01K","0.02%"
"Aug 08, 2006","84.480","84.650","84.740","84.280","1.09K","-0.06%"
"Aug 07, 2006","84.530","84.340","84.640","84.300","2.53K","0.18%"
"Aug 04, 2006","84.380","84.870","85.010","84.170","4.40K","-0.50%"
"Aug 03, 2006","84.800","84.890","85.170","84.650","2.44K","-0.04%"
"Aug 02, 2006","84.830","84.810","85.000","84.740","2.89K","0.01%"
"Aug 01, 2006","84.820","85.090","85.440","84.780","2.67K","-0.32%"
"Jul 31, 2006","85.090","85.180","85.250","84.940","2.96K","-0.12%"
"Jul 28, 2006","85.190","85.600","85.810","85.070","1.66K","-0.51%"
"Jul 27, 2006","85.630","85.670","85.730","85.120","2.30K","-0.04%"
"Jul 26, 2006","85.660","86.410","86.420","85.620","4.32K","-0.87%"
"Jul 25, 2006","86.410","86.090","86.520","85.850","4.81K","0.38%"
"Jul 24, 2006","86.080","85.620","86.170","85.570","3.36K","0.48%"
"Jul 21, 2006","85.670","85.980","86.040","85.550","2.54K","-0.31%"
"Jul 20, 2006","85.940","86.210","86.240","85.850","4.98K","-0.28%"
"Jul 19, 2006","86.180","86.780","87.050","86.080","7.21K","-0.63%"
"Jul 18, 2006","86.730","86.720","86.930","86.360","3.50K","0.06%"
"Jul 17, 2006","86.680","85.840","86.720","85.840","6.24K","1.05%"
"Jul 14, 2006","85.780","85.490","86.000","85.490","5.41K","0.32%"
"Jul 13, 2006","85.510","85.540","85.720","85.320","2.17K","-0.11%"
"Jul 12, 2006","85.600","85.120","85.750","85.010","6.37K","0.67%"
"Jul 11, 2006","85.030","85.090","85.400","85.010","1.24K","-0.15%"
"Jul 10, 2006","85.160","84.670","85.270","84.660","3.05K","0.61%"
"Jul 07, 2006","84.640","85.080","85.080","84.420","4.13K","-0.46%"
"Jul 06, 2006","85.030","85.300","85.340","84.960","1.09K","-0.26%"
"Jul 05, 2006","85.250","84.630","85.420","84.590","4.61K","0.47%"
"Jul 03, 2006","84.850","84.830","85.040","84.660","0.86K","-0.06%"
"Jun 30, 2006","84.900","85.570","85.600","84.770","5.91K","-0.70%"
"Jun 29, 2006","85.500","86.310","86.450","85.480","4.23K","-0.89%"
"Jun 28, 2006","86.270","86.200","86.520","86.150","3.64K","0.20%"
"Jun 27, 2006","86.100","86.050","86.260","85.900","1.09K","0.00%"
"Jun 26, 2006","86.100","86.440","86.510","85.930","4.65K","-0.40%"
"Jun 23, 2006","86.450","86.000","86.680","85.970","8.30K","0.51%"
"Jun 22, 2006","86.010","85.330","86.160","85.280","8.72K","0.79%"
"Jun 21, 2006","85.340","85.790","85.790","85.190","2.53K","-0.49%"
"Jun 20, 2006","85.760","85.940","86.060","85.580","1.60K","-0.80%"
"Jun 19, 2006","86.453","85.980","86.460","86.240","2.74K","0.60%"
"Jun 16, 2006","85.940","85.820","86.050","85.700","0.83K","-0.14%"
"Jun 15, 2006","86.060","86.000","86.180","85.770","0.81K","-0.10%"
"Jun 14, 2006","86.150","86.420","86.420","85.750","1.91K","-0.34%"
"Jun 13, 2006","86.440","85.940","86.460","85.900","3.82K","0.72%"
"Jun 12, 2006","85.820","85.890","86.090","85.720","12.68K","0.13%"
"Jun 09, 2006","85.710","85.820","86.030","85.450","8.29K","-0.21%"
"Jun 08, 2006","85.890","84.890","85.980","84.890","4.93K","1.11%"
"Jun 07, 2006","84.950","84.750","85.180","84.660","7.11K","0.32%"
"Jun 06, 2006","84.680","84.270","84.900","84.060","6.11K","0.71%"
"Jun 05, 2006","84.080","83.950","84.130","83.660","2.98K","0.10%"
"Jun 02, 2006","84.000","84.630","84.750","83.830","4.17K","-0.87%"
"Jun 01, 2006","84.740","84.630","85.220","84.580","2.84K","0.11%"
"May 31, 2006","84.650","84.250","84.650","84.020","2.83K","0.56%"
"May 30, 2006","84.180","84.950","85.000","84.000","3.08K","-1.19%"
"May 26, 2006","85.190","84.540","85.300","84.500","2.04K","0.71%"
"May 25, 2006","84.590","84.900","85.070","84.510","2.98K","-0.33%"
"May 24, 2006","84.870","84.790","85.190","84.200","2.25K","0.76%"
"May 23, 2006","84.230","84.300","84.600","84.150","4.10K","0.00%"
"May 22, 2006","84.230","84.750","85.350","84.140","3.62K","-0.59%"
"May 19, 2006","84.730","84.230","85.270","84.160","5.86K","0.38%"
"May 18, 2006","84.410","84.750","84.780","84.250","2.51K","-0.35%"
"May 17, 2006","84.710","84.070","84.980","83.600","4.14K","0.83%"
"May 16, 2006","84.010","84.570","84.650","84.010","4.38K","-0.45%"
"May 15, 2006","84.390","83.420","84.530","83.420","4.32K","0.67%"
"May 12, 2006","83.830","84.080","84.120","83.410","4.27K","-0.29%"
"May 11, 2006","84.070","84.570","85.100","83.980","3.71K","-0.28%"
"May 10, 2006","84.310","84.530","84.640","84.220","3.48K","-0.38%"
"May 09, 2006","84.630","85.040","85.270","84.470","4.95K","-0.51%"
"May 08, 2006","85.060","84.920","85.150","84.500","3.21K","0.16%"
"May 05, 2006","84.920","85.260","85.400","84.820","4.87K","-0.27%"
"May 04, 2006","85.150","85.680","86.000","85.110","3.06K","-0.56%"
"May 03, 2006","85.630","85.650","85.850","85.370","1.02K","0.08%"
"May 02, 2006","85.560","85.950","86.100","85.480","5.48K","-0.26%"
"May 01, 2006","85.780","85.690","85.830","85.260","7.87K","-0.12%"
"Apr 28, 2006","85.880","86.430","86.510","85.770","5.01K","-0.60%"
"Apr 27, 2006","86.400","87.010","87.310","86.330","9.28K","-0.68%"
"Apr 26, 2006","86.990","87.100","87.400","86.850","5.02K","-0.11%"
